Reservoir,Site,DateTime,StartDepth_m,EndDepth_m,CollectionMethod,DayorNight,Taxon,Density_IndPerL,MeanLength_mm,MeanWeight_ug,Biomass_ugL
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Keratella,111.16,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Lecane,0,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Leptodora,0,NA,NA,0
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Nauplii,0,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Polyarthra,11.12,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Total Rotifers,147.53,NA,NA,NA
GWR,50,2016-05-25 13:00:00,13.0,6.0,Tow,Day,Trichocerca,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Ascomorpha,11.79,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Asplanchna,27.12,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Bipalpus,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Bosmina,5.25,0.21,0.34,1.78
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Ceriodaphnia,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Chydorus,0.11,0.16,0.14,0.02
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Conochilus,5.89,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Cyclopoids,1.93,0.46,0.88,1.69
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Diaphanosoma,0.11,0.44,0.29,0.03
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Keratella,15.33,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Nauplii,8.25,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Polyarthra,15.33,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Total Rotifers,78.99,NA,NA,NA
GWR,50,2016-06-10 11:30:00,6.0,0.0,Tow,Day,Trichocerca,3.54,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Ascomorpha,5.44,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Asplanchna,12.51,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Bipalpus,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Bosmina,2.42,0.22,0.34,0.83
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Ceriodaphnia,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Chydorus,0.1,0.21,0.28,0.03
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Conochilus,2.72,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Cyclopoids,1.04,0.51,1.55,1.61
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Diaphanosoma,0.05,0.32,0.11,0.01
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Keratella,7.07,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Nauplii,4.35,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Polyarthra,7.07,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Total Rotifers,37.54,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,0.0,Tow,Day,Trichocerca,2.72,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Ascomorpha,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Asplanchna,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Bipalpus,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Bosmina,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Ceriodaphnia,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Chydorus,0.09,0.26,0.43,0.04
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Conochilus,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Cyclopoids,0.28,0.56,2.22,0.61
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Keratella,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Nauplii,1.01,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Polyarthra,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Total Rotifers,2.02,NA,NA,NA
GWR,50,2016-06-10 11:30:00,13.0,6.0,Tow,Day,Trichocerca,2.02,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Ascomorpha,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Asplanchna,10,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Bosmina,4.78,0.18,0.2,0.97
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Ceriodaphnia,0.43,0.26,0.14,0.06
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Chydorus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Conochilus,390,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Cyclopoids,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Keratella,26.67,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Nauplii,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Polyarthra,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Total Rotifers,426.67,NA,NA,NA
GWR,50,2016-06-25 12:00:00,0.1,0.1,Schindler,Day,Trichocerca,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Ascomorpha,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Asplanchna,30,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Bosmina,31.74,0.18,0.22,6.91
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Ceriodaphnia,0.43,0.24,0.11,0.05
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Chydorus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Conochilus,410,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Cyclopoids,1.3,0.38,0.53,0.69
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Keratella,76.67,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Nauplii,6.67,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Polyarthra,3.33,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Total Rotifers,520,NA,NA,NA
GWR,50,2016-06-25 12:00:00,1.0,1.0,Schindler,Day,Trichocerca,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Ascomorpha,10,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Asplanchna,20,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Bosmina,37.73,0.17,0.18,6.89
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Ceriodaphnia,0.45,0.26,0.14,0.06
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Chydorus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Conochilus,430,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Cyclopoids,2.73,0.42,0.86,2.35
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Keratella,65,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Nauplii,10,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Polyarthra,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Total Rotifers,525,NA,NA,NA
GWR,50,2016-06-25 12:00:00,2.0,2.0,Schindler,Day,Trichocerca,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Ascomorpha,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Asplanchna,40,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Bosmina,48.33,0.19,0.22,10.54
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Ceriodaphnia,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Chydorus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Conochilus,530,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Cyclopoids,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Keratella,150,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Nauplii,10,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Polyarthra,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Total Rotifers,725,NA,NA,NA
GWR,50,2016-06-25 12:00:00,3.0,3.0,Schindler,Day,Trichocerca,5,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Ascomorpha,25,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Asplanchna,25,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Bosmina,33.64,0.18,0.22,7.33
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Ceriodaphnia,0.45,0.3,0.23,0.1
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Chydorus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Conochilus,455,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Cyclopoids,5.45,0.4,0.5,2.75
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,D. catawba,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Keratella,75,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Nauplii,35,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Polyarthra,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Total Rotifers,580,NA,NA,NA
GWR,50,2016-06-25 12:00:00,4.0,4.0,Schindler,Day,Trichocerca,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Ascomorpha,80,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Asplanchna,10,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Bosmina,29.55,0.2,0.29,8.47
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Ceriodaphnia,2.27,0.26,0.16,0.37
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Chydorus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Conochilus,390,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Cyclopoids,3.18,0.5,1.45,4.61
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,D. catawba,0.45,0.36,0.44,0.2
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Keratella,95,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Nauplii,10,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Polyarthra,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Total Rotifers,575,NA,NA,NA
GWR,50,2016-06-25 12:00:00,5.0,5.0,Schindler,Day,Trichocerca,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Ascomorpha,65,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Asplanchna,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Bosmina,21.36,0.2,0.27,5.72
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Ceriodaphnia,1.82,0.36,0.44,0.8
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Chydorus,0.45,0.16,0.12,0.05
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Conochilus,230,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Cyclopoids,12.27,0.56,1.99,24.37
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,D. catawba,1.36,0.39,0.54,0.73
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Diaptomus,0.45,0.36,0.23,0.1
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Keratella,85,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Monostyla,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Nauplii,30,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Polyarthra,10,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Synchaeta,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Total Rotifers,390,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,6.0,Schindler,Day,Trichocerca,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Ascomorpha,14.15,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Asplanchna,2.36,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Bipalpus,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Bosmina,4.61,0.22,0.33,1.51
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Ceriodaphnia,0.96,0.32,0.31,0.3
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Chaoborus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Chydorus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Conochilus,53.05,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Cyclopoids,4.61,0.5,1.4,6.44
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,D. ambigua,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,D. catawba,0.11,0.48,0.91,0.1
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Diaphanosoma,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Diaptomus,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Finilia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Kellicottia,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Keratella,18.86,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Lecane,0,NA,NA,NA
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Leptodora,0,NA,NA,0
GWR,50,2016-06-25 12:00:00,6.0,0.0,Tow,Day,Monostyla,0,NA,NA,NA
